plan_id,host_mno,plan_name,benefit_category,benefit_name,benefit_service,benefit_tier,benefit_value_won,user_pay_won,is_selectable,select_group,benefit_condition,benefit_detail,source_url
27328,SKT,다이렉트5G 76(넷플릭스),사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/27328
27328,SKT,다이렉트5G 76(넷플릭스),스마트기기,스마트기기 이용 요금 무료 (2회선),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 후,https://www.moyoplan.com/plans/27328
27328,SKT,다이렉트5G 76(넷플릭스),멤버십,T 멤버십 VIP 제공,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 1~15일 가입 시 다음 달 1일,https://www.moyoplan.com/plans/27328
14830,SKT,다이렉트5G 55,OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/14830
14830,SKT,다이렉트5G 55,사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/14830
14830,SKT,다이렉트5G 55,사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,대상: 대상 요금제 개통 후 2개월 회선 유지한 고객 시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/14830
14830,SKT,다이렉트5G 55,스마트기기,스마트기기 이용 요금 50% 할인 (1회선),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료한 고객 시기: 요금제 가입 후,https://www.moyoplan.com/plans/14830
35274,LGU+,5G 95GB+(평생),사은품/페이백,33.6만 KB포인트리,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/35274
21757,SKT,0청년 다이렉트62(넷플릭스),OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/21757
21757,SKT,0청년 다이렉트62(넷플릭스),사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,,https://www.moyoplan.com/plans/21757
21757,SKT,0청년 다이렉트62(넷플릭스),OTT/구독,넷플릭스 광고형 스탠다드 할인 제공,넷플릭스,광고형 스탠다드,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/21757
21757,SKT,0청년 다이렉트62(넷플릭스),사은품/페이백,CGV 영화관람권 50% 할인 (월 1장),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/21757
21757,SKT,0청년 다이렉트62(넷플릭스),사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/21757
21757,SKT,0청년 다이렉트62(넷플릭스),사은품/페이백,로밍 50% 할인,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/21757
21757,SKT,0청년 다이렉트62(넷플릭스),사은품/페이백,커피 전문점 50% 할인 (월 1잔),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/21757
21757,SKT,0청년 다이렉트62(넷플릭스),멤버십,T 멤버십 VIP 제공,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 1~15일 가입 시 다음 달 1일,https://www.moyoplan.com/plans/21757
21757,SKT,0청년 다이렉트62(넷플릭스),스마트기기,스마트기기 이용 요금 무료 (1회선),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 후,https://www.moyoplan.com/plans/21757
21759,SKT,다이렉트5G 62(넷플릭스),OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/21759
21759,SKT,다이렉트5G 62(넷플릭스),사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,,https://www.moyoplan.com/plans/21759
21759,SKT,다이렉트5G 62(넷플릭스),OTT/구독,넷플릭스 광고형 스탠다드 할인 제공,넷플릭스,광고형 스탠다드,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/21759
21759,SKT,다이렉트5G 62(넷플릭스),OTT/구독,"T 우주패스, FLO 중 1개 할인",FLO,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/21759
21759,SKT,다이렉트5G 62(넷플릭스),사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/21759
21759,SKT,다이렉트5G 62(넷플릭스),멤버십,T 멤버십 VIP 제공,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 1~15일 가입 시 다음 달 1일,https://www.moyoplan.com/plans/21759
21759,SKT,다이렉트5G 62(넷플릭스),스마트기기,스마트기기 이용 요금 무료 (1회선),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 후,https://www.moyoplan.com/plans/21759
36989,LGU+,홈쇼핑 스페셜 5G 95GB+,사은품/페이백,24만 신세계상품권,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/36989
27321,SKT,다이렉트5G 76(T 우주),OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/27321
27321,SKT,다이렉트5G 76(T 우주),사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,,https://www.moyoplan.com/plans/27321
27321,SKT,다이렉트5G 76(T 우주),OTT/구독,"T 우주패스 쇼핑, 편의점&카페 중 1개 할인",T 우주,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/27321
27321,SKT,다이렉트5G 76(T 우주),OTT/구독,T 우주패스 플러스 상품 2종 무료,T 우주,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/27321
27321,SKT,다이렉트5G 76(T 우주),사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/27321
27321,SKT,다이렉트5G 76(T 우주),스마트기기,스마트기기 이용 요금 무료 (2회선),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 후,https://www.moyoplan.com/plans/27321
27321,SKT,다이렉트5G 76(T 우주),멤버십,T 멤버십 VIP 제공,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 1~15일 가입 시 다음 달 1일,https://www.moyoplan.com/plans/27321
27327,SKT,다이렉트5G 69(디즈니+),OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/27327
27327,SKT,다이렉트5G 69(디즈니+),사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,,https://www.moyoplan.com/plans/27327
27327,SKT,다이렉트5G 69(디즈니+),OTT/구독,디즈니+ 스탠다드 제공,디즈니+,스탠다드,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/27327
27327,SKT,다이렉트5G 69(디즈니+),사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/27327
27327,SKT,다이렉트5G 69(디즈니+),스마트기기,스마트기기 이용 요금 무료 (2회선),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 후,https://www.moyoplan.com/plans/27327
27327,SKT,다이렉트5G 69(디즈니+),멤버십,T 멤버십 VIP 제공,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 1~15일 가입 시 다음 달 1일,https://www.moyoplan.com/plans/27327
27326,SKT,0 청년 다이렉트 69(디즈니+),OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/27326
27326,SKT,0 청년 다이렉트 69(디즈니+),사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,,https://www.moyoplan.com/plans/27326
27326,SKT,0 청년 다이렉트 69(디즈니+),OTT/구독,디즈니+ 스탠다드 제공,디즈니+,스탠다드,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/27326
27326,SKT,0 청년 다이렉트 69(디즈니+),사은품/페이백,CGV 영화관람권 50% 할인 (월 1장),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/27326
27326,SKT,0 청년 다이렉트 69(디즈니+),사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/27326
27326,SKT,0 청년 다이렉트 69(디즈니+),사은품/페이백,로밍 50% 할인,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/27326
27326,SKT,0 청년 다이렉트 69(디즈니+),사은품/페이백,커피 전문점 50% 할인 (월 1잔),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/27326
27326,SKT,0 청년 다이렉트 69(디즈니+),스마트기기,스마트기기 이용 요금 무료 (2회선),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 후,https://www.moyoplan.com/plans/27326
27326,SKT,0 청년 다이렉트 69(디즈니+),멤버십,T 멤버십 VIP 제공,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 1~15일 가입 시 다음 달 1일,https://www.moyoplan.com/plans/27326
14832,SKT,다이렉트5G 42,OTT/구독,티빙 광고형 스탠다드 제공 (6개월),티빙,광고형 스탠다드,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/14832
14832,SKT,다이렉트5G 42,사은품/페이백,네이버웹툰 쿠키 30개 (6개월),,,,,False,,,대상: 대상 요금제 개통한 고객 시기: 조건 달성한 즉시,https://www.moyoplan.com/plans/14832
14832,SKT,다이렉트5G 42,사은품/페이백,네이버페이 월 2만 원 x 3개월,,,20000,,False,,,대상: 대상 요금제 개통 후 2개월 회선 유지한 고객 시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/14832
35853,LGU+,5G 95GB+(초알뜰),사은품/페이백,초알뜰 요금제 개통시 KB포인트리 21.9만,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/35853
35853,LGU+,5G 95GB+(초알뜰),사은품/페이백,21.9만 Npay,,,,,False,,,"대상: 대상 요금제 개통 후 익월 말까지 요금제 유지, 마케팅 및 광고성 수신 동의한 고객 시기: 조건 달성 익월 월말 지급 후 매월 말일 이내",https://www.moyoplan.com/plans/35853
27331,SKT,다이렉트5G 76(유튜브 프리미엄),OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/27331
27331,SKT,다이렉트5G 76(유튜브 프리미엄),사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,,https://www.moyoplan.com/plans/27331
27331,SKT,다이렉트5G 76(유튜브 프리미엄),OTT/구독,유튜브 프리미엄 구독 할인,유튜브 프리미엄,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/27331
27331,SKT,다이렉트5G 76(유튜브 프리미엄),사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/27331
27331,SKT,다이렉트5G 76(유튜브 프리미엄),스마트기기,스마트기기 이용 요금 무료 (2회선),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 후,https://www.moyoplan.com/plans/27331
27331,SKT,다이렉트5G 76(유튜브 프리미엄),멤버십,T 멤버십 VIP 제공,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 1~15일 가입 시 다음 달 1일,https://www.moyoplan.com/plans/27331
27317,SKT,0 청년 다이렉트 69(T우주),OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/27317
27317,SKT,0 청년 다이렉트 69(T우주),사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,,https://www.moyoplan.com/plans/27317
27317,SKT,0 청년 다이렉트 69(T우주),사은품/페이백,CGV 영화관람권 50% 할인 (월 1장),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/27317
27317,SKT,0 청년 다이렉트 69(T우주),사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/27317
27317,SKT,0 청년 다이렉트 69(T우주),사은품/페이백,로밍 50% 할인,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/27317
27317,SKT,0 청년 다이렉트 69(T우주),사은품/페이백,커피 전문점 50% 할인 (월 1잔),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 완료 후,https://www.moyoplan.com/plans/27317
27317,SKT,0 청년 다이렉트 69(T우주),스마트기기,스마트기기 이용 요금 무료 (2회선),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 후,https://www.moyoplan.com/plans/27317
27317,SKT,0 청년 다이렉트 69(T우주),멤버십,T 멤버십 VIP 제공,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 1~15일 가입 시 다음 달 1일,https://www.moyoplan.com/plans/27317
27318,SKT,다이렉트5G 69(T 우주),OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/27318
27318,SKT,다이렉트5G 69(T 우주),사은품/페이백,네이버웹툰 쿠키 30개 (12개월),,,,,False,,,,https://www.moyoplan.com/plans/27318
27318,SKT,다이렉트5G 69(T 우주),OTT/구독,"T 우주패스,FLO,Wavve 중 1개 무료",웨이브,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 후,https://www.moyoplan.com/plans/27318
27318,SKT,다이렉트5G 69(T 우주),사은품/페이백,첫 달 요금 네이버페이로 전액 환급,,,,,False,,,시기: 조건 달성한 달부터 매월 5일경,https://www.moyoplan.com/plans/27318
27318,SKT,다이렉트5G 69(T 우주),스마트기기,스마트기기 이용 요금 무료 (2회선),,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 요금제 가입 후,https://www.moyoplan.com/plans/27318
27318,SKT,다이렉트5G 69(T 우주),멤버십,T 멤버십 VIP 제공,,,,,False,,T다이렉트샵,대상: T 다이렉트샵에서 USIM/eSIM 구매 및 개통 완료 시기: 1~15일 가입 시 다음 달 1일,https://www.moyoplan.com/plans/27318
27329,SKT,다이렉트5G 76(디즈니+),OTT/구독,티빙 광고형 스탠다드 제공 (12개월),티빙,광고형 스탠다드,,,False,,,,https://www.moyoplan.com/plans/27329
